season,team,tr_predictive
2015,Boston U (13-17),-3.5
2015,Bowling Green (20-11),2.1
2015,Bradley (9-24),-4.8
2015,Brown (13-18),-5.0
2015,Bryant (16-15),-4.3
2015,Bucknell (19-14),-1.9
2015,Buffalo (23-9),7.4
2015,Butler (22-10),12.9
2015,C Arkansas (2-27),-20.6
2015,C Connecticut (5-26),-13.4
2015,C Michigan (23-8),4.3
2015,CS Bakersfield (14-19),-4.8
2015,CS Fullerton (9-22),-7.0
2015,CS Northridge (9-24),-6.0
2015,Cal Poly (13-16),0.2
2015,California (18-15),4.1
2015,Campbell (10-22),-8.7
2015,Canisius (16-14),-0.3
2015,Charleston (9-24),-5.6
2015,Charleston So (19-11),-1.9
2015,Charlotte (14-18),1.1
2015,Chattanooga (22-10),-0.5
2015,Chicago St (8-24),-12.3
2015,Cincinnati (22-10),9.1
2015,Clemson (16-15),6.1
2015,Cleveland St (18-14),3.1
2015,Coastal Car (24-9),1.4
2015,Colgate (16-17),-0.8
2015,Colorado (15-17),6.4
2015,Colorado St (27-6),8.1
2015,Columbia (13-15),1.0
2015,Coppin St (8-23),-12.9
2015,Cornell (13-17),-2.1
2015,Creighton (14-19),5.8
2015,Dartmouth (14-14),-0.7
2015,Davidson (24-7),10.6
2015,Dayton (25-7),9.0
2015,DePaul (12-20),0.6
2015,Delaware (10-20),-5.8
2015,Delaware St (18-17),-6.8
2015,Denver (12-18),-2.4
2015,Detroit Mercy (15-18),-1.4
2015,Drake (9-22),-6.0
2015,Drexel (11-19),-5.1
2015,Duke (29-4),21.8
2015,Duquesne (12-19),-2.6
2015,E Carolina (14-19),-3.0
2015,E Illinois (17-14),-4.9
2015,E Kentucky (19-11),3.1
2015,E Michigan (21-13),1.1
2015,E Tennessee St (16-14),-2.1
2015,E Washington (26-8),1.3
2015,Elon (15-18),-3.4
2015,Evansville (19-12),3.6
2015,F Dickinson (8-21),-10.1
2015,FGCU (22-10),-1.3
2015,Fairfield (7-24),-6.8
2015,Florida (16-17),12.0
2015,Florida A&M (2-27),-21.3
2015,Florida Atlantic (9-20),-7.0
2015,Florida Intl (16-17),-6.8
2015,Florida St (17-16),5.2
2015,Fordham (10-21),-3.2
2015,Fresno St (15-17),-1.1
2015,Furman (11-22),-8.8
2015,G Washington (21-12),7.7
2015,Gardner-Webb (20-14),-4.3
2015,George Mason (9-22),-1.8
2015,Georgetown (21-10),12.6
2015,Georgia (21-11),10.0
2015,Georgia So (22-8),-0.3
2015,Georgia St (23-9),6.8
2015,Georgia Tech (12-19),4.8
2015,Gonzaga (32-2),19.4
2015,Grambling (2-27),-26.3
2015,Grand Canyon (17-14),-6.6
2015,Green Bay (24-8),5.7
2015,Hampton (16-17),-5.2
2015,Hartford (14-16),-5.8
2015,Harvard (22-7),5.5
2015,Hawai'i (22-13),1.3
2015,High Point (22-9),-0.3
2015,Hofstra (20-13),4.3
2015,Holy Cross (14-16),-3.3
2015,Hou Christian (12-16),-10.3
2015,Houston (13-19),-2.4
2015,Howard (16-16),-6.4
2015,IU Indy (10-21),-7.0
2015,Idaho (13-17),-4.3
2015,Idaho St (7-23),-9.8
2015,Illinois (19-13),11.6
2015,Illinois Chicago (10-24),-7.6
2015,Illinois St (21-12),6.2
2015,Incarnate Word (18-10),-4.0
2015,Indiana (20-13),10.8
2015,Indiana St (15-16),-1.2
2015,Iona (26-8),5.7
2015,Iowa (21-11),13.4
2015,Iowa St (25-8),16.4
2015,J Madison (19-13),-2.7
2015,Jackson St (11-21),-9.5
2015,Jacksonville (10-22),-14.5
2015,Jacksonville St (12-19),-9.7
2015,Kansas (26-8),17.0
2015,Kansas City (14-19),-6.9
2015,Kansas St (15-17),7.6
2015,Kennesaw St (10-22),-14.6
2015,Kent St (21-11),1.2
2015,Kentucky (33-0),25.8
2015,LIU-Brooklyn (12-18),-7.4
2015,LSU (22-10),8.9
2015,La Salle (17-16),4.2
2015,Lafayette (20-12),-0.9
2015,Lamar (15-15),-8.3
2015,Lehigh (15-14),-1.1
2015,Liberty (8-24),-12.8
2015,Lipscomb (14-17),-7.5
2015,Little Rock (13-18),-4.9
2015,Long Beach St (16-17),2.1
2015,Longwood (11-23),-11.1
2015,Louisiana (20-13),1.8
2015,Louisiana Tech (25-8),5.1
2015,Louisville (24-8),16.5
2015,Loyola Chi (19-13),0.2
2015,Loyola MD (11-19),-8.4
2015,Loyola Mymt (8-23),-5.1
2015,Maine (3-27),-15.0
2015,Manhattan (19-13),0.9
2015,Marist (7-25),-8.1
2015,Marquette (13-19),4.9
2015,Marshall (11-21),-6.8
2015,Maryland (27-6),12.0
2015,Maryland ES (18-14),-4.7
2015,McNeese (15-16),-9.7
2015,Memphis (18-14),6.5
2015,Mercer (18-15),-0.7
2015,Miami (21-12),9.9
2015,Miami OH (13-19),-4.3
2015,Michigan (16-16),7.6
2015,Michigan St (23-10),15.3
2015,Middle Tenn (19-16),0.0
2015,Milwaukee (14-16),-4.7
2015,Minnesota (18-15),10.6
2015,Miss Valley St (6-26),-20.2
2015,Mississippi (20-12),9.8
2015,Mississippi St (13-19),0.3
2015,Missouri (9-23),-0.4
2015,Missouri St (11-20),-4.3
2015,Monmouth (18-15),-1.0
2015,Montana (20-12),-0.8
2015,Montana St (7-23),-10.8
2015,Morehead St (17-17),1.2
2015,Morgan St (7-24),-12.3
2015,Mt St Mary's (15-15),-4.8
2015,Murray St (27-5),6.6
2015,N Arizona (19-14),-2.4
2015,N Colorado (15-15),-4.9
2015,N Dakota St (23-9),-1.1
2015,N Florida (23-11),1.1
2015,N Illinois (14-16),-1.9
2015,N Iowa (30-3),11.5
2015,N Kentucky (13-17),-3.9
2015,N Texas (14-17),-5.9
2015,NC A&T (9-23),-13.4
2015,NC Asheville (15-16),-4.4
2015,NC Central (25-7),4.8
2015,NC Greensboro (11-22),-7.4
2015,NC State (20-13),11.2
2015,NC Wilmington (18-13),0.0
2015,NJIT (17-11),-2.6
2015,NW State (19-12),-4.6
2015,Navy (13-19),-6.0
2015,Nebraska (13-18),5.2
2015,Nevada (9-22),-6.0
2015,New Hampshire (19-12),-1.9
2015,New Mexico (15-16),2.9
2015,New Mexico St (23-10),4.0
2015,New Orleans (11-18),-10.5
2015,Niagara (8-22),-8.3
2015,Nicholls (10-19),-14.0
2015,Norfolk St (20-13),-2.3
2015,North Carolina (24-11),18.6
2015,North Dakota (8-22),-9.7
2015,Northeastern (23-11),2.9
2015,Northwestern (15-17),4.4
2015,Notre Dame (29-5),15.7
2015,Oakland (16-16),-1.2
2015,Ohio (10-20),-3.6
2015,Ohio St (23-10),17.9
2015,Oklahoma (22-10),16.7
2015,Oklahoma St (18-13),11.1
2015,Old Dominion (24-7),6.4
2015,Omaha (12-17),-5.5
2015,Oral Roberts (18-14),-2.0
2015,Oregon (25-9),8.5
2015,Oregon St (17-14),2.8
2015,Pacific (12-19),-4.3
2015,Penn (9-19),-6.9
2015,Penn St (18-16),6.2
2015,Pepperdine (18-13),2.6
2015,Pittsburgh (19-14),7.0
2015,Portland (17-15),2.3
2015,Portland St (15-14),-5.9
2015,Prairie View (15-18),-8.8
2015,Presbyterian (10-22),-13.8
2015,Princeton (16-14),0.8
2015,Providence (22-11),10.8
2015,Purdue (21-12),10.7
2015,Purdue FW (16-14),-2.3
2015,Quinnipiac (15-15),-0.5
2015,Radford (21-11),-1.8
2015,Rhode Island (22-9),7.7
2015,Rice (12-20),-5.5
2015,Richmond (19-13),7.4
2015,Rider (21-11),-0.5
2015,Robert Morris (19-14),-2.0
2015,Rutgers (10-22),-1.1
2015,S Alabama (12-21),-8.5
2015,S Carolina St (11-22),-13.5
2015,S Dakota St (23-10),3.8
2015,S Florida (9-23),-5.8
2015,S Illinois (12-21),-3.4
2015,S Utah (10-19),-10.2
2015,SC Upstate (23-11),0.9
2015,SE Louisiana (9-23),-8.8
2015,SE Missouri St (13-17),-3.5
2015,SF Austin (29-4),7.9
2015,SIU Edward (12-16),-5.2
2015,SMU (26-6),11.1
2015,Sacramento St (20-11),-3.2
2015,Sacred Heart (15-17),-5.5
2015,Saint Joseph's (13-18),-0.1
2015,Saint Louis (11-21),-4.8
2015,Saint Mary's (21-9),6.8
2015,Saint Peter's (16-18),-1.1
2015,Sam Houston (25-8),4.4
2015,Samford (13-19),-8.7
2015,San Diego (15-16),3.6
2015,San Diego St (26-8),10.6
2015,San Francisco (14-18),2.4
2015,San Jose St (2-28),-14.6
2015,Santa Clara (14-18),-1.9
2015,Savannah St (9-22),-14.1
2015,Seattle (16-15),-5.8
2015,Seton Hall (16-15),5.6
2015,Siena (11-20),-4.2
2015,South Carolina (17-16),7.5
2015,South Dakota (17-16),-4.0
2015,Southern (18-17),-7.0
2015,Southern Miss (9-20),-8.6
2015,St Bonaventure (18-13),3.8
2015,St Fran (NY) (23-11),-1.3
2015,St Francis PA (16-15),-3.7
2015,St John's (21-11),8.7
2015,Stanford (19-13),10.0
2015,Stetson (9-22),-13.6
2015,Stony Brook (23-11),1.3
2015,Syracuse (18-13),9.9
2015,TCU (18-15),8.2
2015,Temple (23-10),6.4
2015,Tenn Tech (12-18),-4.0
2015,Tennessee (16-16),5.2
2015,Tennessee St (5-26),-12.3
2015,Texas (20-13),14.7
2015,Texas A&M (20-11),8.9
2015,Texas A&M-CC (19-13),-4.9
2015,Texas So (22-12),-3.4
2015,Texas St (14-17),-4.4
2015,Texas Tech (13-19),1.9
2015,The Citadel (11-19),-11.1
2015,Toledo (20-13),4.6
2015,Towson (12-20),-4.7
2015,Troy (10-19),-8.3
2015,Tulane (15-16),-2.1
2015,Tulsa (22-10),5.6
2015,UAB (19-15),-0.1
2015,UC Davis (25-6),1.2
2015,UC Irvine (21-12),4.2
2015,UC Riverside (14-17),-4.0
2015,UCF (12-18),-6.0
2015,UCLA (20-13),9.7
2015,UCSB (19-13),4.2
2015,UConn (20-13),7.9
2015,UL Monroe (21-12),-2.5
2015,UMBC (4-26),-13.5
2015,UMass (17-15),3.2
2015,UMass Lowell (12-17),-8.6
2015,UNLV (18-15),5.1
2015,USC (12-20),0.4
2015,UT Arlington (16-15),-2.4
2015,UT Martin (18-12),-1.3
2015,UT Rio Grande (10-21),-13.3
2015,UTEP (22-10),4.5
2015,UTSA (14-16),-5.1
2015,Utah (24-8),17.8
2015,Utah St (18-13),1.6
2015,Utah Valley (11-19),-10.2
2015,VCU (25-9),11.6
2015,VMI (11-19),-5.2
2015,Valparaiso (28-5),4.9
2015,Vanderbilt (19-13),8.3
2015,Vermont (18-13),2.7
2015,Villanova (32-2),20.3
2015,Virginia (29-3),19.8
2015,Virginia Tech (11-22),0.0
2015,W Carolina (15-17),-4.9
2015,W Illinois (8-20),-11.2
2015,W Kentucky (20-12),1.1
2015,W Michigan (20-13),0.7
2015,Wagner (10-20),-8.5
2015,Wake Forest (13-19),2.7
2015,Washington (16-15),4.2
2015,Washington St (13-18),-1.0
2015,Weber St (13-17),-5.1
2015,West Virginia (23-9),13.3
2015,Wichita St (28-4),14.1
2015,William & Mary (20-12),3.6
2015,Winthrop (19-13),-1.7
2015,Wisconsin (30-3),22.2
2015,Wofford (28-6),3.5
2015,Wright St (11-20),-5.4
2015,Wyoming (24-9),3.6
2015,Xavier (21-13),11.8
2015,Yale (22-10),5.6
2015,Youngstown St (11-21),-6.8
2016,AR-Pine Bluff (8-25),-16.1
2016,Abl Christian (13-18),-11.2
2016,Air Force (14-18),-6.0
2016,Akron (26-8),6.7
2016,Alabama (18-14),5.7
2016,Alabama A&M (11-18),-10.8
2016,Alabama St (14-17),-10.5
2016,Albany (24-8),4.1
2016,Alcorn St (15-15),-13.8
2016,American (12-19),-8.9
2016,App State (9-22),-6.6
2016,Arizona (25-8),16.4
2016,Arizona St (15-17),5.8
2016,Arkansas (16-16),8.0
2016,Arkansas St (11-20),-5.3
2016,Army (19-13),-3.0
2016,Auburn (11-20),-0.6
2016,Austin Peay (17-17),-5.1
2016,BYU (23-10),10.7
2016,Ball St (19-13),0.1
2016,Baylor (22-11),14.0
2016,Belmont (20-11),2.6
2016,Bethune (14-18),-10.2
2016,Binghamton (8-22),-10.4
2016,Boise St (20-12),6.7
2016,Boston College (7-25),-3.2
2016,Boston U (18-14),-2.7
2016,Bowling Green (16-18),-4.1
2016,Bradley (5-27),-11.8
2016,Brown (8-20),-6.1
2016,Bryant (8-23),-13.8
2016,Bucknell (17-13),1.4
2016,Buffalo (20-14),2.3
2016,Butler (21-10),13.8
2016,C Arkansas (7-21),-12.9
2016,C Connecticut (4-25),-18.1
2016,C Michigan (17-15),0.4
2016,CS Bakersfield (24-8),1.2
2016,CS Fullerton (10-20),-6.7
2016,CS Northridge (10-20),-6.5
2016,Cal Poly (10-20),-2.8
2016,California (23-10),13.3
2016,Campbell (12-18),-7.9
2016,Canisius (14-19),-3.4
2016,Charleston (17-14),1.4
2016,Charleston So (9-21),-7.8
2016,Charlotte (14-19),-3.3
2016,Chattanooga (29-5),4.2
2016,Chicago St (4-28),-14.3
2016,Cincinnati (22-10),13.6
2016,Clemson (17-14),9.8
2016,Cleveland St (9-23),-7.4
2016,Coastal Car (18-11),1.2
2016,Colgate (13-17),-5.3
2016,Colorado (22-11),8.8
2016,Colorado St (18-16),0.7
2016,Columbia (21-10),3.5
2016,Coppin St (9-22),-14.3
2016,Cornell (10-18),-7.6
2016,Creighton (18-14),10.4
2016,Dartmouth (10-18),-2.9
2016,Davidson (20-12),5.0
2016,Dayton (25-7),10.1
2016,DePaul (9-22),-0.7
2016,Delaware (7-23),-7.3
2016,Delaware St (7-25),-16.7
2016,Denver (16-15),-3.1
2016,Detroit Mercy (16-15),-1.5
2016,Drake (7-24),-5.2
2016,Drexel (6-25),-5.6
2016,Duke (23-10),17.6
2016,Duquesne (16-16),0.8
2016,E Carolina (12-20),-1.7
2016,E Illinois (13-17),-7.0
2016,E Kentucky (15-16),-2.6
2016,E Michigan (18-15),0.3
2016,E Tennessee St (23-11),0.3
2016,E Washington (17-15),-1.5
2016,Elon (16-16),-1.5
2016,Evansville (25-9),6.7
2016,F Dickinson (18-14),-7.0
2016,FGCU (20-13),-1.9
2016,Fairfield (19-13),-1.7
2016,Florida (19-14),12.6
2016,Florida A&M (8-21),-18.5
2016,Florida Atlantic (8-25),-9.6
2016,Florida Intl (13-19),-5.0
2016,Florida St (19-13),10.5
2016,Fordham (17-13),0.5
2016,Fresno St (25-9),3.3
2016,Furman (18-15),-0.6
2016,G Washington (23-10),9.0
2016,Gardner-Webb (17-16),-4.3
2016,George Mason (11-21),-2.2
2016,Georgetown (15-18),8.6
2016,Georgia (19-13),7.5
2016,Georgia So (14-17),-3.0
2016,Georgia St (16-14),-1.4
2016,Georgia Tech (19-14),9.6
2016,Gonzaga (26-7),14.7
2016,Grambling (7-24),-16.3
2016,Grand Canyon (24-6),0.5
2016,Green Bay (23-12),2.3
2016,Hampton (21-10),-6.0
2016,Hartford (10-23),-10.5
2016,Harvard (14-16),-0.4
2016,Hawai'i (27-5),6.1
2016,High Point (21-10),1.3
2016,Hofstra (24-9),4.8
2016,Holy Cross (14-19),-7.0
2016,Hou Christian (17-16),-6.8
2016,Houston (22-9),7.8
2016,Howard (12-20),-11.3
2016,IU Indy (13-19),-5.4
2016,Idaho (21-12),-3.2
2016,Idaho St (16-15),-9.2
2016,Illinois (15-19),4.0
2016,Illinois Chicago (5-25),-12.9
2016,Illinois St (18-14),2.3
2016,Incarnate Word (17-12),-6.8
2016,Indiana (25-7),17.3
2016,Indiana St (15-17),-0.9
2016,Iona (22-10),5.4
2016,Iowa (21-10),15.2
2016,Iowa St (21-11),14.8
2016,J Madison (21-11),4.6
2016,Jackson St (19-15),-5.8
2016,Jacksonville (16-16),-7.6
2016,Jacksonville St (8-23),-9.4
2016,Kansas (30-4),21.2
2016,Kansas City (12-19),-7.1
2016,Kansas St (17-16),8.9
2016,Kennesaw St (11-20),-8.6
2016,Kent St (19-13),-0.1
2016,Kentucky (25-8),17.9
2016,LIU-Brooklyn (16-15),-7.2
2016,LSU (19-14),7.5
2016,La Salle (9-22),-5.5
2016,Lafayette (6-24),-10.6
2016,Lamar (11-19),-10.9
2016,Lehigh (17-15),-0.5
2016,Liberty (13-19),-9.3
2016,Lipscomb (12-21),-7.6
2016,Little Rock (28-4),5.9
2016,Long Beach St (20-14),2.9
2016,Longwood (10-23),-8.8
2016,Louisiana (17-14),3.9
2016,Louisiana Tech (23-9),1.9
2016,Louisville (23-8),18.4
2016,Loyola Chi (15-17),-1.4
2016,Loyola MD (9-21),-7.0
2016,Loyola Mymt (14-17),-4.6
2016,Maine (8-22),-13.4
2016,Manhattan (13-18),-5.1
2016,Marist (7-23),-9.4
2016,Marquette (20-13),5.4
2016,Marshall (17-16),0.4
2016,Maryland (25-8),15.2
2016,Maryland ES (10-22),-10.7
2016,McNeese (9-20),-13.4
2016,Memphis (19-14),8.2
2016,Mercer (19-14),-1.5
2016,Miami (25-7),16.2
2016,Miami OH (13-20),-5.2
2016,Michigan (22-12),11.9
2016,Michigan St (28-5),20.9
2016,Middle Tenn (24-9),1.7
2016,Milwaukee (20-13),2.7
2016,Minnesota (8-23),-0.1
2016,Miss Valley St (8-27),-17.2
2016,Mississippi (20-12),6.9
2016,Mississippi St (14-17),6.3
2016,Missouri (10-21),0.6
2016,Missouri St (13-19),-4.5
2016,Monmouth (27-7),6.3
2016,Montana (21-11),-0.3
2016,Montana St (14-17),-6.6
2016,Morehead St (19-12),0.9
2016,Morgan St (9-22),-10.0
2016,Mt St Mary's (14-19),-5.5
2016,Murray St (17-14),-0.3
2016,N Arizona (5-25),-14.4
2016,N Colorado (10-21),-10.9
2016,N Dakota St (20-13),0.4
2016,N Florida (22-11),-0.1
2016,N Illinois (21-12),-0.4
2016,N Iowa (22-12),6.7
2016,N Kentucky (9-21),-6.0
2016,N Texas (12-20),-8.8
2016,NC A&T (10-22),-14.2
2016,NC Asheville (22-11),2.2
2016,NC Central (13-19),-8.7
2016,NC Greensboro (14-18),-4.8
2016,NC State (16-17),8.0
2016,NC Wilmington (25-7),4.4
2016,NJIT (17-14),-2.8
2016,NW State (8-20),-11.7
2016,Navy (19-14),-2.7
2016,Nebraska (16-18),6.7
2016,Nevada (19-13),1.7
2016,New Hampshire (19-12),-3.8
2016,New Mexico (17-15),4.0
2016,New Mexico St (23-10),2.7
2016,New Orleans (10-20),-10.3
2016,Niagara (7-25),-9.2
2016,Nicholls (11-23),-13.8
2016,Norfolk St (17-16),-4.8
2016,North Carolina (28-6),20.4
2016,North Dakota (17-15),-4.2
2016,Northeastern (18-15),1.8
2016,Northwestern (20-12),8.5
2016,Notre Dame (21-11),12.2
2016,Oakland (21-11),5.6
2016,Ohio (21-11),1.1
2016,Ohio St (20-13),8.3
2016,Oklahoma (25-7),17.8
2016,Oklahoma St (12-20),6.5
2016,Old Dominion (22-13),4.5
2016,Omaha (18-13),-0.6
2016,Oral Roberts (14-17),-1.9
2016,Oregon (28-6),14.1
2016,Oregon St (19-12),7.8
2016,Pacific (8-20),-2.7
2016,Penn (11-17),-5.4
2016,Penn St (16-16),2.0
2016,Pepperdine (18-13),3.0
2016,Pittsburgh (21-11),12.8
2016,Portland (12-20),-2.9
2016,Portland St (13-18),-6.5
2016,Prairie View (7-24),-14.2
2016,Presbyterian (11-20),-11.5
2016,Princeton (22-6),8.4
2016,Providence (23-10),9.5
2016,Purdue (26-7),18.2
2016,Purdue FW (24-9),0.6
2016,Quinnipiac (9-21),-7.7
2016,Radford (16-15),-3.9
2016,Rhode Island (17-15),7.4
2016,Rice (12-20),-8.0
2016,Richmond (16-16),6.3
2016,Rider (13-20),-2.4
2016,Robert Morris (10-22),-9.0
2016,Rutgers (7-25),-8.1
2016,S Alabama (14-19),-6.5
2016,S Carolina St (19-14),-7.8
2016,S Dakota St (26-7),5.6
2016,S Florida (8-25),-4.3
2016,S Illinois (22-10),1.4
2016,S Utah (5-24),-14.4
2016,SC Upstate (10-22),-11.6
2016,SE Louisiana (12-21),-10.3
2016,SE Missouri St (5-24),-13.4
2016,SF Austin (27-5),9.5
2016,SIU Edward (6-22),-10.1
2016,SMU (25-5),16.2
2016,Sacramento St (14-17),-6.9
2016,Sacred Heart (12-18),-8.3
2016,Saint Joseph's (26-7),9.5
2016,Saint Louis (11-21),-3.5
2016,Saint Mary's (27-5),10.7
2016,Saint Peter's (14-16),-3.4
2016,Sam Houston (18-15),-3.3
2016,Samford (14-19),-4.8
2016,San Diego (9-21),-7.7
2016,San Diego St (25-9),8.3
2016,San Francisco (15-15),-3.1
2016,San Jose St (9-22),-6.9
2016,Santa Clara (11-20),-5.6
2016,Savannah St (16-15),-13.1
2016,Seattle (14-16),-8.6
2016,Seton Hall (25-8),11.6
2016,Siena (21-12),2.7
2016,South Carolina (24-8),9.5
2016,South Dakota (14-18),-5.3
2016,Southern (22-12),-5.5
2016,Southern Miss (8-21),-10.3
2016,St Bonaventure (22-8),6.1
2016,St Fran (NY) (15-17),-7.1
2016,St Francis PA (13-17),-8.2
2016,St John's (8-24),-4.1
2016,Stanford (15-15),5.5
2016,Stetson (12-22),-8.9
2016,Stony Brook (26-6),8.1
2016,Syracuse (19-13),11.1
2016,TCU (12-21),2.0
2016,Temple (21-11),5.9
2016,Tenn Tech (19-11),-2.4
2016,Tennessee (15-19),6.1
2016,Tennessee St (20-10),-1.8
2016,Texas (20-12),12.5
2016,Texas A&M (26-7),15.6
2016,Texas A&M-CC (25-7),-0.9
2016,Texas So (18-14),-2.3
2016,Texas St (15-16),-3.1
2016,Texas Tech (19-12),9.1
2016,The Citadel (10-22),-12.5
2016,Toledo (17-15),3.1
2016,Towson (20-12),0.3
2016,Troy (9-22),-8.6
2016,Tulane (12-22),-2.3
2016,Tulsa (20-11),8.3
2016,UAB (26-6),4.9
2016,UC Davis (11-19),-5.2
2016,UC Irvine (25-9),4.0
2016,UC Riverside (14-19),-4.4
2016,UCF (12-18),-1.4
2016,UCLA (15-17),8.1
2016,UCSB (18-13),4.4
2016,UConn (23-10),13.9
2016,UL Monroe (20-12),1.5
2016,UMBC (7-25),-12.0
2016,UMass (14-18),0.3
2016,UMass Lowell (11-18),-9.7
2016,UNLV (18-15),4.8
2016,USC (21-12),10.4
2016,UT Arlington (23-10),5.7
2016,UT Martin (19-14),-3.9
2016,UT Rio Grande (8-22),-16.4
2016,UTEP (19-14),-3.0
2016,UTSA (5-27),-14.7
2016,Utah (26-8),13.3
2016,Utah St (16-15),1.1
2016,Utah Valley (12-18),-8.6
2016,VCU (24-9),12.6
2016,VMI (9-21),-9.8
2016,Valparaiso (26-6),10.7
2016,Vanderbilt (19-13),15.4
2016,Vermont (21-13),2.0
2016,Villanova (29-5),19.0
2016,Virginia (26-7),19.4
2016,Virginia Tech (19-14),7.3
2016,W Carolina (16-17),-3.2
2016,W Illinois (10-17),-4.8
2016,W Kentucky (18-16),-1.6
2016,W Michigan (13-19),-1.7
2016,Wagner (22-10),-2.3
2016,Wake Forest (11-20),3.9
2016,Washington (18-14),7.8
2016,Washington St (9-22),-1.6
2016,Weber St (26-8),2.1
2016,West Virginia (26-8),19.2
2016,Wichita St (24-8),14.8
2016,William & Mary (20-11),4.7
2016,Winthrop (23-9),-0.9
2016,Wisconsin (20-12),11.5
2016,Wofford (15-17),-1.7
2016,Wright St (22-13),-0.1
2016,Wyoming (14-18),-1.5
2016,Xavier (27-5),15.5
2016,Yale (22-6),9.4
2016,Youngstown St (11-21),-9.3
2017,AR-Pine Bluff (7-25),-17.6
2017,Abl Christian (13-16),-11.0
2017,Air Force (12-21),-3.6
2017,Akron (26-8),4.9
2017,Alabama (19-14),9.3
2017,Alabama A&M (2-27),-20.8
2017,Alabama St (8-23),-14.5
2017,Albany (21-13),1.6
2017,Alcorn St (18-14),-9.2
2017,American (8-22),-9.3
2017,App State (9-21),-6.3
2017,Arizona (30-4),16.3
2017,Arizona St (15-18),3.5
2017,Arkansas (25-8),11.2
2017,Arkansas St (20-12),1.1
2017,Army (13-19),-6.0
2017,Auburn (18-14),6.0
2017,Austin Peay (11-19),-8.5
2017,BYU (22-11),7.9
2017,Ball St (21-12),0.7
2017,Baylor (25-7),17.0
2017,Belmont (22-6),5.5
2017,Bethune (10-22),-15.7
2017,Binghamton (12-20),-9.1
2017,Boise St (19-11),4.5
2017,Boston College (9-23),-0.1
2017,Boston U (18-14),-1.7
2017,Bowling Green (13-19),-4.4
2017,Bradley (13-20),-4.0
2017,Brown (13-17),-6.6
2017,Bryant (12-20),-8.0
2017,Bucknell (26-8),5.0
2017,Buffalo (17-15),2.5
2017,Butler (23-8),15.5
2017,C Arkansas (8-24),-11.3
2017,C Connecticut (6-23),-15.5
2017,C Michigan (16-16),-2.7
2017,CS Bakersfield (22-9),2.7
2017,CS Fullerton (17-14),-4.8
2017,CS Northridge (11-19),-6.3
2017,Cal Poly (11-20),-7.8
2017,California (21-12),10.6
2017,Campbell (17-17),-8.0
2017,Canisius (18-15),-1.3
2017,Charleston (25-9),4.9
2017,Charleston So (12-19),-9.1
2017,Charlotte (13-17),-4.5
2017,Chattanooga (19-12),2.7
2017,Chicago St (6-26),-15.0
2017,Cincinnati (29-4),16.6
2017,Clemson (17-15),12.0
2017,Cleveland St (9-22),-4.8
2017,Coastal Car (16-17),-2.8
2017,Colgate (10-22),-6.5
2017,Colorado (19-14),7.7
2017,Colorado St (23-11),4.3
2017,Columbia (11-16),-3.2
2017,Coppin St (8-24),-17.0
2017,Cornell (8-21),-5.7
2017,Creighton (25-9),15.0
2017,Dartmouth (7-20),-8.0
2017,Davidson (17-15),5.9
2017,Dayton (24-7),11.5
2017,DePaul (9-23),-0.6
2017,Delaware (13-20),-8.0
2017,Delaware St (10-22),-14.5
2017,Denver (16-14),-1.3
2017,Detroit Mercy (8-23),-8.1
2017,Drake (7-24),-5.5
2017,Drexel (9-23),-5.1
2017,Duke (27-8),20.1
2017,Duquesne (10-22),-3.5
2017,E Carolina (15-18),-0.7
2017,E Illinois (14-15),-4.1
2017,E Kentucky (12-19),-6.5
2017,E Michigan (16-17),2.1
2017,E Tennessee St (27-7),5.9
2017,E Washington (22-11),-1.8
2017,Elon (18-14),1.9
2017,Evansville (16-17),0.4
2017,F Dickinson (11-19),-6.7
2017,FGCU (26-7),4.3
2017,Fairfield (16-14),-2.6
2017,Florida (24-8),19.1
2017,Florida A&M (7-23),-17.5
2017,Florida Atlantic (10-20),-6.7
2017,Florida Intl (7-24),-6.9
2017,Florida St (25-8),16.6
2017,Fordham (13-19),-2.0
2017,Fresno St (20-12),3.6
2017,Furman (21-11),2.4
2017,G Washington (19-14),2.8
2017,Gardner-Webb (19-14),-1.4
2017,George Mason (20-13),2.6
2017,Georgetown (14-18),9.5
2017,Georgia (19-14),8.7
2017,Georgia So (18-14),0.1
2017,Georgia St (20-12),1.9
2017,Georgia Tech (17-15),5.4
2017,Gonzaga (32-1),22.8
2017,Grambling (16-17),-12.3
2017,Grand Canyon (22-9),0.0
2017,Green Bay (18-13),0.2
2017,Hampton (14-16),-10.2
2017,Hartford (9-23),-13.3
2017,Harvard (18-10),3.7
2017,Hawai'i (14-16),-4.7
2017,High Point (15-16),-6.4
2017,Hofstra (15-17),-0.5
2017,Holy Cross (15-17),-3.9
2017,Hou Christian (17-13),-5.8
2017,Houston (21-10),10.1
2017,Howard (10-24),-13.3
2017,IU Indy (14-18),-2.2
2017,Idaho (18-13),-3.4
2017,Idaho St (5-26),-11.5
2017,Illinois (18-14),7.5
2017,Illinois Chicago (15-18),-5.6
2017,Illinois St (27-6),8.2
2017,Incarnate Word (12-17),-11.1
2017,Indiana (18-15),13.1
2017,Indiana St (11-20),-1.2
2017,Iona (22-12),3.2
2017,Iowa (18-14),8.3
2017,Iowa St (23-10),16.6
2017,J Madison (10-23),-2.5
2017,Jackson St (14-18),-11.0
